Address,Area,Bedrooms,Bathrooms,Floors,Frontage,Access Road,House direction,Balcony direction,Legal status,Furniture state,Price
"Thanh Xuân, Hà Nội",105.0,3.0,,4.0,False,,N/A,N/A,N/A,N/A,17900.0
"Đống Đa, Hà Nội",35.0,6.0,6.0,8.0,False,,N/A,N/A,N/A,N/A,9200.0
"Ba Đình, Hà Nội",35.0,,,8.0,False,,N/A,N/A,N/A,N/A,20000.0
"Hà Đông, Hà Nội",50.0,,,7.0,False,,N/A,N/A,N/A,N/A,21000.0
"Quận 12, Hồ Chí Minh",128.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,7190.0
"Long Biên, Hà Nội",45.0,5.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,8200.0
"Gò Vấp, Hồ Chí Minh",80.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,10800.0
"Quận 8, Hồ Chí Minh",30.0,3.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,4680.0
"Quận 1, Hồ Chí Minh",67.0,5.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,23000.0
"Đống Đa, Hà Nội",54.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,17900.0
"Long Biên, Hà Nội",39.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6200.0
"Tây Hồ, Hà Nội",48.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,7100.0
"Long Biên, Hà Nội",50.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6200.0
"Hóc Môn, Hồ Chí Minh",88.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,7950.0
"Thủ Đức, Hồ Chí Minh",59.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,6970.0
"Long Biên, Hà Nội",37.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7999.0
"Quận 12, Hồ Chí Minh",60.0,3.0,2.0,3.0,True,,N/A,N/A,N/A,N/A,3600.0
"Cầu Giấy, Hà Nội",50.0,6.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,12000.0
"Hoàng Mai, Hà Nội",35.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6600.0
"Bình Tân, Hồ Chí Minh",60.0,6.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6580.0
"Thanh Xuân, Hà Nội",35.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,5680.0
"Nam Từ Liêm, Hà Nội",40.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9580.0
"Thanh Xuân, Hà Nội",28.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,5680.0
"Gò Vấp, Hồ Chí Minh",73.0,2.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,8900.0
"Nha Trang, Khánh Hòa",111.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,7500.0
"Ba Đình, Hà Nội",43.0,4.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,12000.0
"Quận 3, Hồ Chí Minh",200.0,,,9.0,False,,N/A,N/A,N/A,N/A,40000.0
"Quận 8, Hồ Chí Minh",105.0,6.0,18.0,5.0,True,,N/A,N/A,N/A,N/A,22000.0
"Gò Vấp, Hồ Chí Minh",42.0,5.0,6.0,5.0,False,,N/A,N/A,N/A,N/A,5500.0
"Thủ Đức, Hồ Chí Minh",51.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,7200.0
"Hà Đông, Hà Nội",41.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,14200.0
"Hai Bà Trưng, Hà Nội",50.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,9000.0
"Quận 6, Hồ Chí Minh",84.0,11.0,11.0,6.0,True,,N/A,N/A,N/A,N/A,18200.0
"Gò Vấp, Hồ Chí Minh",74.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6400.0
"Hoài Đức, Hà Nội",34.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,535000.0
"Quận 8, Hồ Chí Minh",80.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,16700.0
"Quận 1, Hồ Chí Minh",45.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,37000.0
"Bình Chánh, Hồ Chí Minh",108.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,12500.0
"Cẩm Lệ, Đà Nẵng",50.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,3150.0
"Nha Trang, Khánh Hòa",60.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,4900.0
"Ba Đình, Hà Nội",69.0,6.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,20500.0
"Hà Đông, Hà Nội",40.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3500.0
"Thanh Xuân, Hà Nội",35.0,,,5.0,False,,N/A,N/A,N/A,N/A,6400.0
"Quận 9, Hồ Chí Minh",248.0,4.0,4.0,3.0,True,,N/A,N/A,N/A,N/A,58000.0
"Quận 12, Hồ Chí Minh",40.0,3.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,5400.0
"Gò Vấp, Hồ Chí Minh",60.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,7100.0
"Thanh Xuân, Hà Nội",44.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,6800.0
"Hoàng Mai, Hà Nội",55.0,,,7.0,False,,N/A,N/A,N/A,N/A,12000.0
"Tân Bình, Hồ Chí Minh",102.0,4.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,8900.0
"Bình Tân, Hồ Chí Minh",60.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3900.0
"Hoàng Mai, Hà Nội",72.0,,,7.0,False,,N/A,N/A,N/A,N/A,14000.0
"Long Biên, Hà Nội",40.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,5650.0
"Gò Vấp, Hồ Chí Minh",70.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6400.0
"Tây Hồ, Hà Nội",38.0,,,6.0,True,,N/A,N/A,N/A,N/A,8000.0
"Gò Vấp, Hồ Chí Minh",60.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9300.0
"Bình Chánh, Hồ Chí Minh",120.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,12500.0
"Nha Trang, Khánh Hòa",177.0,6.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,4600.0
"Bắc Từ Liêm, Hà Nội",55.0,8.0,9.0,7.0,False,,N/A,N/A,N/A,N/A,20000.0
"Hoàng Mai, Hà Nội",46.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,8300.0
"Tân Phú, Hồ Chí Minh",51.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5900.0
"Quận 10, Hồ Chí Minh",43.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,9450.0
"Hai Bà Trưng, Hà Nội",50.0,6.0,,6.0,True,,N/A,N/A,N/A,N/A,11300.0
"Quận 12, Hồ Chí Minh",109.0,15.0,17.0,6.0,True,,N/A,N/A,N/A,N/A,8900.0
"Hoàn Kiếm, Hà Nội",40.0,,,1.0,True,,N/A,N/A,N/A,N/A,13500.0
"Bình Tân, Hồ Chí Minh",51.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7500.0
"Bình Thạnh, Hồ Chí Minh",76.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,7900.0
"Hoàng Mai, Hà Nội",30.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,5750.0
"Gò Vấp, Hồ Chí Minh",50.0,4.0,,5.0,False,,N/A,N/A,N/A,N/A,6100.0
"Hoàn Kiếm, Hà Nội",92.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,125000.0
"Quận 12, Hồ Chí Minh",120.0,15.0,15.0,5.0,True,,N/A,N/A,N/A,N/A,8900.0
"Long Biên, Hà Nội",46.0,5.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,13100.0
"Hoàng Mai, Hà Nội",80.0,,,5.0,False,,N/A,N/A,N/A,N/A,12800.0
"Bình Tân, Hồ Chí Minh",60.0,5.0,5.0,4.0,False,,N/A,N/A,N/A,N/A,6300.0
"Thanh Trì, Hà Nội",31.0,4.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,4200.0
"Cầu Giấy, Hà Nội",34.0,3.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,8000.0
"Cẩm Lệ, Đà Nẵng",120.0,4.0,6.0,4.0,False,,N/A,N/A,N/A,N/A,7500.0
"Hoàng Mai, Hà Nội",38.0,,,8.0,False,,N/A,N/A,N/A,N/A,12400.0
"Hoàng Mai, Hà Nội",47.0,8.0,7.0,7.0,True,,N/A,N/A,N/A,N/A,13700.0
"Thanh Xuân, Hà Nội",45.0,5.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,8900.0
"Thanh Xuân, Hà Nội",55.0,,,6.0,False,,N/A,N/A,N/A,N/A,7800.0
"Bắc Từ Liêm, Hà Nội",230.0,3.0,5.0,4.0,True,,N/A,N/A,N/A,N/A,46000.0
"Nam Từ Liêm, Hà Nội",122.0,8.0,8.0,6.0,True,,N/A,N/A,N/A,N/A,26000.0
"Hoàng Mai, Hà Nội",33.0,,,7.0,False,,N/A,N/A,N/A,N/A,7000.0
"Gò Vấp, Hồ Chí Minh",168.0,8.0,8.0,3.0,True,,N/A,N/A,N/A,N/A,14500.0
"Ba Đình, Hà Nội",52.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,15900.0
"Phan Rang - Tháp Chàm, Ninh Thuận",420.0,6.0,7.0,5.0,False,,N/A,N/A,N/A,N/A,6000.0
"Bình Tân, Hồ Chí Minh",80.0,7.0,8.0,5.0,False,,N/A,N/A,N/A,N/A,0.0
"Cầu Giấy, Hà Nội",60.0,6.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,19100.0
"Bình Tân, Hồ Chí Minh",96.0,6.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,8500.0
"Long Biên, Hà Nội",45.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7500.0
"Nam Từ Liêm, Hà Nội",78.0,16.0,16.0,9.0,True,,N/A,N/A,N/A,N/A,45000.0
"Quận 10, Hồ Chí Minh",459.0,6.0,6.0,7.0,False,,N/A,N/A,N/A,N/A,28999.0
"Thủ Đức, Hồ Chí Minh",90.0,4.0,5.0,5.0,True,,N/A,N/A,N/A,N/A,12500.0
"Gò Vấp, Hồ Chí Minh",36.0,2.0,,5.0,False,,N/A,N/A,N/A,N/A,4850.0
"Cầu Giấy, Hà Nội",63.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,21500.0
"Đống Đa, Hà Nội",20.0,1.0,,5.0,False,,N/A,N/A,N/A,N/A,4200.0
"Lê Chân, Hải Phòng",196.0,1.0,1.0,3.0,True,,N/A,N/A,N/A,N/A,10500.0
"Thủ Đức, Hồ Chí Minh",90.0,4.0,5.0,5.0,True,,N/A,N/A,N/A,N/A,12500.0
"Quận 7, Hồ Chí Minh",51.0,,,7.0,False,,N/A,N/A,N/A,N/A,26000.0
"Nhà Bè, Hồ Chí Minh",200.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5850.0
"Thanh Xuân, Hà Nội",35.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6350.0
"Gò Vấp, Hồ Chí Minh",20.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2550.0
"Bình Tân, Hồ Chí Minh",72.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5680.0
"Gò Vấp, Hồ Chí Minh",36.0,2.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,2600.0
"Tân Bình, Hồ Chí Minh",50.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,8390.0
"Hà Đông, Hà Nội",54.0,5.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,14000.0
"Thủ Đức, Hồ Chí Minh",56.0,3.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,6500.0
"Tân Bình, Hồ Chí Minh",62.0,5.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,13800.0
"Bắc Từ Liêm, Hà Nội",102.0,17.0,17.0,8.0,False,,N/A,N/A,N/A,N/A,14300.0
"Phú Nhuận, Hồ Chí Minh",16.0,,,2.0,False,,N/A,N/A,N/A,N/A,3530.0
"Lê Chân, Hải Phòng",31.0,3.0,2.0,6.0,False,,N/A,N/A,N/A,N/A,1790.0
"Quận 10, Hồ Chí Minh",52.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,8300.0
"Hoàng Mai, Hà Nội",28.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,5600.0
"Gò Vấp, Hồ Chí Minh",75.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,6200.0
"Tân Bình, Hồ Chí Minh",26.0,4.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,4600.0
"Hà Đông, Hà Nội",86.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,17500.0
"Gò Vấp, Hồ Chí Minh",50.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6700.0
"Đống Đa, Hà Nội",33.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,8300.0
"Quận 12, Hồ Chí Minh",102.0,4.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,12900.0
"Quận 12, Hồ Chí Minh",162.0,32.0,32.0,8.0,True,,N/A,N/A,N/A,N/A,22900.0
"Nam Từ Liêm, Hà Nội",55.0,4.0,2.0,5.0,False,,N/A,N/A,N/A,N/A,12200.0
"Tân Bình, Hồ Chí Minh",36.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4800.0
"Bình Thạnh, Hồ Chí Minh",195.0,,,8.0,False,,N/A,N/A,N/A,N/A,30000.0
"Thanh Xuân, Hà Nội",40.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12000.0
"Đống Đa, Hà Nội",90.0,5.0,,6.0,True,,N/A,N/A,N/A,N/A,35000.0
"Đống Đa, Hà Nội",40.0,6.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12500.0
"Quận 12, Hồ Chí Minh",96.0,6.0,6.0,5.0,True,,N/A,N/A,N/A,N/A,11500.0
"Hoàng Mai, Hà Nội",62.0,12.0,11.0,7.0,False,,N/A,N/A,N/A,N/A,12800.0
"Thanh Xuân, Hà Nội",30.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6500.0
"Hoàng Mai, Hà Nội",65.0,,,6.0,False,,N/A,N/A,N/A,N/A,7000.0
"Bình Thạnh, Hồ Chí Minh",500.0,,,8.0,False,,N/A,N/A,N/A,N/A,70000.0
"Gò Vấp, Hồ Chí Minh",45.0,6.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,5688.0
"Long Biên, Hà Nội",44.0,2.0,,7.0,False,,N/A,N/A,N/A,N/A,6400.0
"Hoàng Mai, Hà Nội",28.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6000.0
"Đống Đa, Hà Nội",33.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8350.0
"Hai Bà Trưng, Hà Nội",30.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5800.0
"Long Biên, Hà Nội",60.0,6.0,7.0,8.0,False,,N/A,N/A,N/A,N/A,25000.0
"Nha Trang, Khánh Hòa",91.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,5200.0
"Bình Tân, Hồ Chí Minh",74.0,4.0,5.0,4.0,False,,N/A,N/A,N/A,N/A,7350.0
"Đống Đa, Hà Nội",63.0,10.0,6.0,7.0,False,,N/A,N/A,N/A,N/A,19000.0
"Quận 8, Hồ Chí Minh",43.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5900.0
"Thanh Xuân, Hà Nội",30.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,7000.0
"Ba Đình, Hà Nội",58.0,,,5.0,False,,N/A,N/A,N/A,N/A,16400.0
"Phú Nhuận, Hồ Chí Minh",70.0,,,3.0,False,,N/A,N/A,N/A,N/A,6700.0
"Hai Bà Trưng, Hà Nội",63.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12800.0
"Tân Phú, Hồ Chí Minh",56.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4700.0
"Hoài Đức, Hà Nội",40.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,9650.0
"Long Biên, Hà Nội",46.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,10999.0
"Bình Tân, Hồ Chí Minh",40.0,,,5.0,True,,N/A,N/A,N/A,N/A,6800.0
"Quận 10, Hồ Chí Minh",85.0,11.0,10.0,5.0,True,,N/A,N/A,N/A,N/A,14700.0
"Hoàng Mai, Hà Nội",30.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,3980.0
"Thanh Xuân, Hà Nội",35.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,6900.0
"Thanh Xuân, Hà Nội",60.0,,,7.0,False,,N/A,N/A,N/A,N/A,14000.0
"Long Biên, Hà Nội",50.0,7.0,8.0,9.0,True,,N/A,N/A,N/A,N/A,21500.0
"Bắc Từ Liêm, Hà Nội",55.0,,,8.0,False,,N/A,N/A,N/A,N/A,19000.0
"Thủ Đức, Hồ Chí Minh",65.0,6.0,8.0,7.0,True,,N/A,N/A,N/A,N/A,16800.0
"Phủ Lý, Hà Nam",53.0,2.0,2.0,6.0,False,,N/A,N/A,N/A,N/A,2800.0
"Phan Rang - Tháp Chàm, Ninh Thuận",81.0,,,5.0,False,,N/A,N/A,N/A,N/A,65.0
"Bình Tân, Hồ Chí Minh",52.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,6800.0
"Gò Vấp, Hồ Chí Minh",74.0,4.0,,4.0,False,,N/A,N/A,N/A,N/A,7550.0
"Hai Bà Trưng, Hà Nội",32.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,6200.0
"Thanh Xuân, Hà Nội",28.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,5500.0
"Hà Đông, Hà Nội",45.0,3.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,17000.0
"Gò Vấp, Hồ Chí Minh",52.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,4950.0
"Hoàng Mai, Hà Nội",20.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,5000.0
"Đống Đa, Hà Nội",38.0,6.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,10600.0
"Thanh Xuân, Hà Nội",38.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,7800.0
"Quận 10, Hồ Chí Minh",15.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,3400.0
"Tây Hồ, Hà Nội",77.0,10.0,8.0,9.0,False,,N/A,N/A,N/A,N/A,16000.0
"Cầu Giấy, Hà Nội",50.0,5.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,13500.0
"Hoàng Mai, Hà Nội",79.0,20.0,20.0,8.0,False,,N/A,N/A,N/A,N/A,18500.0
"Quận 6, Hồ Chí Minh",35000.0,10.0,11.0,7.0,True,,N/A,N/A,N/A,N/A,300000.0
"Hoàng Mai, Hà Nội",35.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6500.0
"Thanh Xuân, Hà Nội",203.0,,1.0,1.0,False,,N/A,N/A,N/A,N/A,50000.0
"Cầu Giấy, Hà Nội",186.0,10.0,10.0,9.0,False,,N/A,N/A,N/A,N/A,150000.0
"Bình Tân, Hồ Chí Minh",3.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3050.0
"Tân Phú, Hồ Chí Minh",77.0,4.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,5700.0
"Thanh Xuân, Hà Nội",30.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,7700.0
"Hoàng Mai, Hà Nội",40.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,10900.0
"Bắc Từ Liêm, Hà Nội",102.0,17.0,17.0,8.0,False,,N/A,N/A,N/A,N/A,14300.0
"Hai Bà Trưng, Hà Nội",32.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6200.0
"Đống Đa, Hà Nội",59.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,13500.0
"Hoàng Mai, Hà Nội",43.0,5.0,,6.0,False,,N/A,N/A,N/A,N/A,8600.0
"Quận 12, Hồ Chí Minh",200.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,11980.0
"Hai Bà Trưng, Hà Nội",280.0,,,8.0,True,,N/A,N/A,N/A,N/A,278000.0
"Ba Đình, Hà Nội",436.0,1.0,10.0,10.0,True,,N/A,N/A,N/A,N/A,350000.0
"Quận 7, Hồ Chí Minh",120.0,20.0,23.0,8.0,False,,N/A,N/A,N/A,N/A,22000.0
"Thuận An, Bình Dương",78.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,3700.0
"Quận 9, Hồ Chí Minh",80.0,4.0,5.0,4.0,False,,N/A,N/A,N/A,N/A,9000.0
"Quận 1, Hồ Chí Minh",72.0,5.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,37000.0
"Quận 5, Hồ Chí Minh",43.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,8500.0
"Quận 8, Hồ Chí Minh",70.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,9200.0
"Quận 8, Hồ Chí Minh",75.0,8.0,9.0,7.0,True,,N/A,N/A,N/A,N/A,13800.0
"Cầu Giấy, Hà Nội",130.0,10.0,8.0,9.0,True,,N/A,N/A,N/A,N/A,70000.0
"Quận 8, Hồ Chí Minh",80.0,8.0,7.0,6.0,True,,N/A,N/A,N/A,N/A,17600.0
"Hai Bà Trưng, Hà Nội",60.0,2.0,1.0,3.0,False,,N/A,N/A,N/A,N/A,3000.0
"Quận 5, Hồ Chí Minh",67.0,8.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,17200.0
"Quận 8, Hồ Chí Minh",50.0,2.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6900.0
"Gò Vấp, Hồ Chí Minh",43.0,4.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,12000.0
"Gò Vấp, Hồ Chí Minh",40.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,5900.0
"Quận 8, Hồ Chí Minh",75.0,8.0,9.0,7.0,True,,N/A,N/A,N/A,N/A,13800.0
"Thanh Xuân, Hà Nội",72.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,22000.0
"Gò Vấp, Hồ Chí Minh",51.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,7890.0
"Tân Bình, Hồ Chí Minh",68.0,4.0,,4.0,False,,N/A,N/A,N/A,N/A,9400.0
"Thủ Đức, Hồ Chí Minh",65.0,3.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,6250.0
"Gò Vấp, Hồ Chí Minh",85.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5700.0
"Tân Bình, Hồ Chí Minh",70.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,8200.0
"Long Biên, Hà Nội",75.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,16500.0
"Gò Vấp, Hồ Chí Minh",52.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,4950.0
"Đống Đa, Hà Nội",40.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12200.0
"Quận 8, Hồ Chí Minh",100.0,7.0,7.0,5.0,True,,N/A,N/A,N/A,N/A,12000.0
"Thủ Đức, Hồ Chí Minh",60.0,4.0,5.0,5.0,True,,N/A,N/A,N/A,N/A,6750.0
"Bình Chánh, Hồ Chí Minh",120.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,12500.0
"Bình Thạnh, Hồ Chí Minh",180.0,,,7.0,False,,N/A,N/A,N/A,N/A,20000.0
"Quận 11, Hồ Chí Minh",92.0,5.0,5.0,4.0,True,,N/A,N/A,N/A,N/A,19500.0
"Quận 3, Hồ Chí Minh",44.0,1.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3980.0
"Tân Bình, Hồ Chí Minh",64.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,8900.0
"Bình Thạnh, Hồ Chí Minh",76.0,6.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,8100.0
"Bình Thạnh, Hồ Chí Minh",39.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,4950.0
"Hoàng Mai, Hà Nội",40.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,8900.0
"Tân Bình, Hồ Chí Minh",94.0,8.0,8.0,5.0,False,,N/A,N/A,N/A,N/A,7500.0
"Quận 4, Hồ Chí Minh",71.0,5.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,9400.0
"Quận 9, Hồ Chí Minh",60.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,4500.0
"Ba Đình, Hà Nội",109.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,22000.0
"Gò Vấp, Hồ Chí Minh",50.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4350.0
"Long Biên, Hà Nội",59.0,6.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,12500.0
"Tây Hồ, Hà Nội",55.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,21000.0
"Quận 10, Hồ Chí Minh",50.0,3.0,,4.0,False,,N/A,N/A,N/A,N/A,8300.0
"Hai Bà Trưng, Hà Nội",32.0,3.0,3.0,6.0,True,,N/A,N/A,N/A,N/A,6200.0
"Gò Vấp, Hồ Chí Minh",32.0,2.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4850.0
"Quận 12, Hồ Chí Minh",42.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3850.0
"Quận 11, Hồ Chí Minh",48.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8400.0
"Bình Tân, Hồ Chí Minh",30.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3100.0
"Nam Từ Liêm, Hà Nội",39.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6850.0
"Quận 12, Hồ Chí Minh",136.0,3.0,4.0,4.0,True,,N/A,N/A,N/A,N/A,14500.0
"Gò Vấp, Hồ Chí Minh",77.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,8800.0
"Quận 8, Hồ Chí Minh",100.0,6.0,7.0,6.0,False,,N/A,N/A,N/A,N/A,13000.0
"Thanh Xuân, Hà Nội",65.0,7.0,7.0,6.0,False,,N/A,N/A,N/A,N/A,17800.0
"Quận 7, Hồ Chí Minh",47.0,8.0,8.0,5.0,True,,N/A,N/A,N/A,N/A,7400.0
"Thanh Xuân, Hà Nội",60.0,,,8.0,False,,N/A,N/A,N/A,N/A,13000.0
"Quận 7, Hồ Chí Minh",57.0,2.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,5500.0
"Quận 6, Hồ Chí Minh",84.0,11.0,11.0,6.0,True,,N/A,N/A,N/A,N/A,18200.0
"Quận 12, Hồ Chí Minh",42.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3850.0
"Tây Hồ, Hà Nội",63.0,6.0,,8.0,False,,N/A,N/A,N/A,N/A,11700.0
